!Sample_title	B1_tophat	C1_tophat	D1_tophat	F1_tophat	A2_tophat	C2_tophat	D2_tophat	E2_tophat	F2_tophat	G2_tophat	H2_tophat	C3_tophat	E3_tophat	F3_tophat	G3_tophat	H3_tophat	B4_tophat	D4_tophat	F4_tophat	C5_tophat	D5_tophat	E5_tophat	F5_tophat	G5_tophat	A6_tophat	B6_tophat	D6_tophat	G6_tophat
ENSG00000189403	9.61327361937594	72.6970369322031	67.8443401792436	40.3814845717591	25.5634797090474	7.33463776687674	30.6125225250458	148.478760402779	19.3523610279551	105.441993227317	72.0803894343554	89.330653519656	62.2280979133968	111.567873322416	85.9702208494701	57.964840684751	16.5165416928717	105.666218609692	73.8212162061868	76.1919224129697	87.3704287197054	166.886320282404	162.052620821728	64.24534955442	78.9629209516432	27.852070245363	0.280450948106792	8.99502336839608
ENSG00000189410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000189423	0	0	0	0	0	30.4787435524388	0	10.1837161055589	0	0	7.66052891913556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196072	48.4360038572496	1.46521547974601	2.50364028671779	21.6754382365649	0	0	0	5.12258897285917	0	0.311599257397522	11.1266384362001	20.750948884719	0	2.85255266128457	0.266985150048338	15.3900469534155	2.15175994114737	0	8.53083826105742	48.4501842081122	24.6497957676796	0	10.8817132355961	0	0	5.99091867072571	5.88765931968401	0
ENSG00000196074	53.1238876592779	3.6012213806402	0	0	0	0.199102323600333	0	26.8127841775336	42.0858144112997	0	0	0	0.101260671031529	0	0	3.42093912293262	78.4897961493739	0.410209821415723	0	0	0.922138760949129	0.696955485033604	16.047110709812	0	0	0	0	0
ENSG00000196081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.816972930265338	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196083	0	3.95471267200732	0.283332885882234	0.350424853699687	0	0	0	18.994725449256	0	21.5810658547921	9.87314347543545	17.5851129452085	26.6251258416887	0	0	0	0.0782714447234658	0	0	0	0	0	0	0	0	0	31.1077317520309	6.01043134401479
ENSG00000196110	12.84179104475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196114	27.2907747297191	0	0	0	0	0	0	0	282.703521480867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196116	41.4754305598818	0	0	0	0	0	0	0	0	0	0.459395299070382	0	0	0	0	0	10.4706175707618	0	0	0	0	0	6.52358708473988	0	2.92737441680847	0	0	0
ENSG00000196123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.840290483378361	0	0	0	0.178045614089863	0	0	0	0
ENSG00000196139	0	0	0.180646596151085	0	0.388953855505637	0	0.301542928463653	0.207907371843619	0	0	0	0	148.807158838607	0	15.603785678134	0	0	0.195088018922776	5.770598200365	0	0	0	0	0	81.5427507453444	0	0	0
ENSG00000196141	1.89692599182244	1.90052640813505	0.47064695243272	0	0	0.123349202299488	12.1771684695934	0.0902784525433825	14.0498530796326	11.6859125928218	0	0.914265991300902	0.250934750939875	7.89731242932341	0.60227061154911	3.12858358055522	20.8894689379544	0	0	28.3820449030331	3.04687769961844	25.0433861877151	0	0.326169602510126	1.75019798417983	0.900962531912531	0	0
ENSG00000196150	0	0	2.89329206438421	0	4.07320386619224	6.99956843495855	0	0	0	0	5.26022291609202	0	0	0	0	0	30.8644829259981	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196151	2.31829233918627	0	66.3388452739634	4.74263519796368	1.65127763292885	49.4456399066884	3.84054112917267	0	0	0	0	0	0	0	23.1856907191158	111.499343712889	60.1695142164693	0	0	17.8724078923707	2.79276310458879	0	0.599997790208139	105.634838111302	8.55588588331843	2.20218874603538	0	0
ENSG00000196152	0	0	0	3.51886225808947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196154	0	0	60.702896005376	7.90284967621654	137.579619367926	8.79197011785196	121.326753379075	125.018658000545	155.44211796351	3.5786794713011	120.043353076109	119.161058668738	239.543231301171	86.3704876213408	20.6974702516985	217.858117640095	195.053814773808	132.836478898278	127.572444117337	136.172147064939	27.1465655922468	4.3965991865632	154.969185346051	45.6665287260732	60.3181928614584	18.3479920889192	0	0
ENSG00000196159	0	0	0	0.307972691394016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.120902512892047	0	0	0	0	0	0	0
ENSG00000196172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.120938478773627	0	0.278485872899436	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196177	0	6.75601370704182	0	0	0.281812769488657	0	0.655440072804448	23.1981416812268	0	0	0	14.9502002688783	0	38.3118904061971	0	19.7024529493299	0.433890339622934	1.83753888454905	0	0	0	0	0	0	19.7685524166251	0	0	0
ENSG00000196182	0.531258047673992	0	7.02989945265159	0	2.52270321739041	2.07272998561677	30.3143964978286	0	0	0.164049483814116	0.177512315919862	1.3656091808526	0.11712906956885	0.136527280568556	4.21683701212303	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196187	0.478726583244288	0.417074103577958	0	0	0	0.622591945255707	2.90792495788181	2.5517568292357	0.136375260023776	0	0	0	0	0	0	0	0.262499668666356	0	0	0	0	0	0	1.39936034441844	0	0	0	0
ENSG00000196189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196199	1.21090009643124	3.86816886652947	0	4.74795313753326	1.79687958527171	0.262465978470897	0.835836423117599	20.170194080633	0.574916947354056	0	8.90131074896007	0.389080291588482	3.07019051467217	4.35662588268916	2.24267526040604	12.8846904726269	12.7261230805002	6.30884027758018	0	4.09438176406582	5.26762758870961	0	1.56696670592584	59.5133345820376	0	0	2.2078722448815	0
ENSG00000196204	1.79657137719154	2.03476148964075	0.445747934894764	2.57272896673565	3.83899573100156	4.6729423753167	16.8653890239954	3.9331094031745	4.35022229175299	35.7827354123403	1.26062739055248	3.46359134345101	0	2.90870008456311	0.855612301189391	7.07313384883454	10.672048689183	9.14626450094505	14.2390296065631	26.9716469855348	8.47670337961168	0	0.23248553214054	0.617827974845406	17.8511398193765	5.54643817116262	0	0
ENSG00000196205	345.649209491563	630.831277667788	342.447161376999	150.898769803028	274.119220014928	566.305778623649	94.4513210745416	335.786122067433	388.786033496595	426.49795030994	802.264930920839	715.836307095625	798.523426291892	598.901636596304	474.610217308066	259.349617407444	313.928563434744	327.812479773493	466.939025120621	715.69881667442	324.813696861875	1820.12559197517	937.920951684651	313.096224667832	342.939067748793	401.114648866153	0	100.026732144166
ENSG00000196214	2.69914336423323	5.290956020727	0.111614229551018	2.89892364145469	2.88382637734405	0	1.86311186339097	0.642287804495762	0.192226832090773	24.6293405672282	0.811692307559939	0	29.9927066976136	8.84402690690515	0.107121649160499	0	21.8302740812741	0	0.998317422267916	0.410694121732982	11.1094986757637	1.84315507821157	1.22249038509347	0.232053997368656	18.773509552375	0	0	0
ENSG00000196220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196227	5.2071206476256	1.29615003776592	0	0	0	0	0	2.30115925597195	0	1.37822523317063	6.15173716282864	0.179263463295276	0	9.17602853582688	0.295223481717925	13.851707914636	0.169953289144057	2.1592721628507	86.0772478474223	2.82964623606183	47.4196099939713	0	0	1.91859786289584	0	0	0	0
